"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"431234701551230976","Thu Feb 06 01:15:39 +0000 2014","28","Kecanduan internet dapat menimbulkan depresi karena jarang berkomunikasi dan bertatap muka ketika berbicara dengan orang lain. #Psikologi","431234701551230976","","","in","","0","2","337","https://x.com/undefined/status/431234701551230976","614166112",
"431224242089123840","Thu Feb 06 00:34:05 +0000 2014","0","Diduga Depresi Seorang Wanita Terjun ke Sumur http://t.co/8dixo1aVkg","431224242089123840","","","in","","0","0","0","https://x.com/undefined/status/431224242089123840","219527452",
"431205767115722752","Wed Feb 05 23:20:40 +0000 2014","12","Menurut riset psikologi membandingkan diri sendiri dengan orang lain adalah penyebab ketidakbahagiaan diri dan depresi. #Psikologi","431205767115722752","","","in","","0","1","141","https://x.com/undefined/status/431205767115722752","583719445",
"431195659321245696","Wed Feb 05 22:40:31 +0000 2014","4","Video games lebih efektif untuk memerangi depresi daripada konseling. #Psikologi","431195659321245696","","","in","","0","1","77","https://x.com/undefined/status/431195659321245696","583719445",
"429643420374556672","Sat Feb 01 15:52:28 +0000 2014","0","INFO MEDIS : Ini Tandanya Anda Depresi http://t.co/KUzWup9QSJ","429643420374556672","","","in","","0","0","0","https://x.com/undefined/status/429643420374556672","118371948",
"429637991342960640","Sat Feb 01 15:30:54 +0000 2014","5","Siapa yang tidur terbiasa dalam ruangan bercahaya? Ahli syaraf meyakini tidur seperti itu dapat memicu depresi. http://t.co/LXRtbXlzuE","429637991342960640","","","in","","0","1","20","https://x.com/undefined/status/429637991342960640","36904795",
"429632629579608064","Sat Feb 01 15:09:35 +0000 2014","1","Betul :-) Itu berarti kita blm hidup di masa sekarang @roviq68: @Haidar_Bagir pd saat ingin damai kita pasti sedang resah atau depresi :-)","429632629579608064","","","in","","0","1","0","https://x.com/undefined/status/429632629579608064","322517883",
"429610191806816256","Sat Feb 01 13:40:26 +0000 2014","1","Jika kita hidup di dunia monokrom kita semua akan depresi berat.","429610191806816256","","","in","","0","0","1","https://x.com/undefined/status/429610191806816256","246879632",
"429603843295281152","Sat Feb 01 13:15:12 +0000 2014","14"," Saat kau depresi kau hidup di masa lampau. Saat kau resah kau hidup di masa depan. Saat kau damai kau hidup di masa skarang Lao Tse","429603843295281152","","","in","","0","2","42","https://x.com/undefined/status/429603843295281152","322517883",
"429544741701967874","Sat Feb 01 09:20:21 +0000 2014","50","Jangan pernah buat keputusan penting disaat anda merasa takut depresi tertekan letih atau terlalu gembira","429544741701967874","","","in","","0","8","381","https://x.com/undefined/status/429544741701967874","140051054",
"429544428479332352","Sat Feb 01 09:19:06 +0000 2014","1","Eyy :\ RT @MirzaMHaekal: Ketika seseorang terlalu lama menjomblo dia bisa jd semakin depresi atau semakin ga laku. #psycholotwit","429544428479332352","","","in","","0","0","13","https://x.com/undefined/status/429544428479332352","191798619",
"429491811770327040","Sat Feb 01 05:50:02 +0000 2014","1","http://t.co/ysWnCWgocB Hrithik Roshan Masih Depresi Mantan Istrinya Sudah Party","429491811770327040","","","in","","0","1","7","https://x.com/undefined/status/429491811770327040","31355801",
"429350851170168833","Fri Jan 31 20:29:54 +0000 2014","1","Perenang Australia Peraih 5 Emas Olimpiade Derita Depresi http://t.co/bZQ8DddiZD via @voaindonesia","429350851170168833","","","in","","0","0","3","https://x.com/undefined/status/429350851170168833","17588443",
"429324447367954433","Fri Jan 31 18:44:59 +0000 2014","0","Depresi ternyata ga melulu terjadi karena banyak pikiran. Tapi juga karena kekurangan vitamin D. (Via @infoLengkap) | #ins0000mnia","429324447367954433","","","in","","0","0","7","https://x.com/undefined/status/429324447367954433","68657632",
"429297191681662977","Fri Jan 31 16:56:41 +0000 2014","0","#np @myLASTCHILD - Diary Depresi |NEXT @kotakband_ - Apa Bisa #EBSZona5watt cc : @DeniSaha","429297191681662977","","","in","","0","1","0","https://x.com/undefined/status/429297191681662977","69187790",
"429296281702252545","Fri Jan 31 16:53:04 +0000 2014","0","#np @jikustik - Bila Ada Cinta Yang Lain |NEXT| @myLASTCHILD - Diary Depresi #EBSZona5watt cc : @DeniSaha","429296281702252545","","","in","","0","0","0","https://x.com/undefined/status/429296281702252545","69187790",
"429247778423070720","Fri Jan 31 13:40:20 +0000 2014","0","Jika kita hidup di dunia monokrom kita semua akan depresi berat.","429247778423070720","","","in","","0","0","5","https://x.com/undefined/status/429247778423070720","246879632",
"429230531155226624","Fri Jan 31 12:31:48 +0000 2014","0","Ian Thorpe Tak Kecanduan Alkohol dan Depresi http://t.co/uxVljdmNDQ","429230531155226624","","","in","","0","0","3","https://x.com/undefined/status/429230531155226624","78239324",
"429227681188937729","Fri Jan 31 12:20:28 +0000 2014","0","Ian Thorpe Tak Kecanduan Alkohol dan Depresi http://t.co/e7moghUpbk","429227681188937729","","","in","","0","0","1","https://x.com/undefined/status/429227681188937729","78239324",
"429220105156034561","Fri Jan 31 11:50:22 +0000 2014","7","Sebuah studi mengatakan bahwa manusia yang tidur menggunakan banyak bantal cendrung cepat depresi. #Psikologi","429220105156034561","","","in","","0","4","57","https://x.com/undefined/status/429220105156034561","583719445",
"429140667256696832","Fri Jan 31 06:34:42 +0000 2014","3","Emosi negatif seperti rasa galau depresi dan marah dapat melemahkan sistem kekebalan tubuh manusia.","429140667256696832","","","in","","0","0","70","https://x.com/undefined/status/429140667256696832","600155513",
"429115579127975936","Fri Jan 31 04:55:01 +0000 2014","0","4 Alasan orang lebih mudah mengantuk saat depresi http://t.co/sfaOPHBdKs #Diagnosis","429115579127975936","","","in","","0","0","1","https://x.com/undefined/status/429115579127975936","456426648",
"429061294977597440","Fri Jan 31 01:19:18 +0000 2014","0","Perenang Australia Peraih 5 Emas Olimpiade Derita Depresi http://t.co/VWAnEt3pJk","429061294977597440","","","in","","0","0","2","https://x.com/undefined/status/429061294977597440","75077164",
"428885444676550656","Thu Jan 30 13:40:32 +0000 2014","1","Jika kita hidup di dunia monokrom kita semua akan depresi berat.","428885444676550656","","","in","","0","0","7","https://x.com/undefined/status/428885444676550656","246879632",
"427351486264524800","Sun Jan 26 08:05:08 +0000 2014","7","Menurut riset psikologi membandingkan diri sendiri dengan orang lain adalah penyebab ketidakbahagiaan diri dan depresi. #Psikologi","427351486264524800","","","in","","0","1","108","https://x.com/undefined/status/427351486264524800","583719445",
"427193016328417280","Sat Jan 25 21:35:26 +0000 2014","0","Stres depresi adl tanda dunia memerlukan lebih banyak kedamaian http://t.co/CUDMxecUGD","427193016328417280","","","in","","0","0","0","https://x.com/undefined/status/427193016328417280","321278412",
"427110334092947456","Sat Jan 25 16:06:53 +0000 2014","1","Tak Perlu Obat Depresi pun Bisa Diusir dengan Cara Sederhana Ini http://t.co/WdYTJ6IW9X","427110334092947456","","","in","","0","0","4","https://x.com/undefined/status/427110334092947456","259153904",
"427043225644572672","Sat Jan 25 11:40:13 +0000 2014","12","Remaja perempuan yang cenderung puas dengan bentuk tubuhnya tidak mudah terkena depresi. (Journal of Adolescent Health)","427043225644572672","","","in","","0","2","213","https://x.com/undefined/status/427043225644572672","614166112",
"426932366599139328","Sat Jan 25 04:19:42 +0000 2014","2","Depresi dan hipokondria umumnya terjadi dalam hubungan dengan penyakit radang panggul","426932366599139328","","","in","","0","0","5","https://x.com/undefined/status/426932366599139328","383109642",
"426917389138411520","Sat Jan 25 03:20:11 +0000 2014","8","Anak yang diberi ASI berisiko rendah mengalami depresi saat dewasa. (Jurnal Psychotherapy and Psychosomatics Livescience) #Psikologi","426917389138411520","","","in","","0","2","171","https://x.com/undefined/status/426917389138411520","614166112",
"426870940992286720","Sat Jan 25 00:15:37 +0000 2014","29","Depresi adalah suatu perasaan kesedihan yg psikopatologis yang disertai perasaan sedih kehilangan minat dan kegembiraan. #Psikologi","426870940992286720","","","in","","0","1","371","https://x.com/undefined/status/426870940992286720","614166112",
"426766583462371328","Fri Jan 24 17:20:57 +0000 2014","8","Menyanyi membantu mengurangi perasaan depresi / kecemasan dan meningkatkan oksigen ke paru-paru. #Psikologi","426766583462371328","","","in","","0","1","130","https://x.com/undefined/status/426766583462371328","583719445",
"426706911254155265","Fri Jan 24 13:23:50 +0000 2014","9","Anyway justin 'minum obat' 'make obat' sama ngobat itu beda ya. Justin emg minum anti depresant biar ga depresi gtu","426706911254155265","","","in","","0","14","190","https://x.com/undefined/status/426706911254155265","160936710",
"426694653380149248","Fri Jan 24 12:35:07 +0000 2014","1","Ambisi berlebihan membuat kehidupan penuh dg stres dan depresi http://t.co/CUDMxecUGD","426694653380149248","","","in","","0","0","2","https://x.com/undefined/status/426694653380149248","321278412",
"426625640981606401","Fri Jan 24 08:00:53 +0000 2014","0","Diduga Depresi Ibu Muda Tabrak Kereta Hingga Tewas di Arjawinangun Kabupaten Cirebon http://t.co/qbjTDF8SUr #beritacrb","426625640981606401","","","in","","0","1","0","https://x.com/undefined/status/426625640981606401","278855466",
"426599008761835520","Fri Jan 24 06:15:04 +0000 2014","2","Meditasi ternyata juga dapat membantu meringankan kegelisahan dan depresi http://t.co/eYjdjWGn0q","426599008761835520","","","in","","0","1","4","https://x.com/undefined/status/426599008761835520","106038219",
"426415857363734528","Thu Jan 23 18:07:17 +0000 2014","0","Wah! Buku Bisa Sembuhkan Depresi http://t.co/Q9rmH4vJMJ","426415857363734528","","","in","","0","0","1","https://x.com/undefined/status/426415857363734528","259153904",
"426392028310556672","Thu Jan 23 16:32:36 +0000 2014","0","Aku depresi @ardiiprakoso: Udah demam malah ini RT @RiaRicis: Sakit hati:( @ardiiprakoso: Ini nih bikin sakit RT @RiaRicis:","426392028310556672","","","in","","0","0","0","https://x.com/undefined/status/426392028310556672","117437980",
"426316235694145536","Thu Jan 23 11:31:25 +0000 2014","0","Ada temen kamu yg lagi bete/depresi? Peluk mereka! Krn pelukan dpt menghilangkan rasa kesendirian dan meningkatkan mood ;) #HealthTeen","426316235694145536","","","in","","0","0","24","https://x.com/undefined/status/426316235694145536","78263791",
"426277375207170048","Thu Jan 23 08:57:00 +0000 2014","2","Jgn pernah buat keputusan penting disaat anda merasa takut depresi tertekan letih atau terlalu gembira","426277375207170048","","","in","","0","0","37","https://x.com/undefined/status/426277375207170048","73843008",
"426269120535859200","Thu Jan 23 08:24:12 +0000 2014","9","Mulai depresi karena rambut gue nggak panjang-panjang. Yakinlah girls rambut pendek bondol cuma cakep pertamanya doang. &lt;/3","426269120535859200","","","in","","0","25","394","https://x.com/undefined/status/426269120535859200","38638309",
"426253672368975872","Thu Jan 23 07:22:49 +0000 2014","2","Quentin Tarantino Depresi Naskah Filmnya Bocor http://t.co/flMmnobT5Z","426253672368975872","","","in","","0","2","6","https://x.com/undefined/status/426253672368975872","69183155",
"426246051633188865","Thu Jan 23 06:52:32 +0000 2014","1","Quentin Tarantino Depresi Naskah Filmnya Bocor http://t.co/MQIV5qW44d","426246051633188865","","","in","","0","1","10","https://x.com/undefined/status/426246051633188865","51796251",
"426092123537293312","Wed Jan 22 20:40:53 +0000 2014","4","Sebuah studi mengatakan bahwa manusia yang tidur menggunakan banyak bantal cendrung cepat depresi. #Psikologi","426092123537293312","","","in","","0","2","41","https://x.com/undefined/status/426092123537293312","583719445",
"424137963371384832","Fri Jan 17 11:15:45 +0000 2014","4","[Video] RSJ Jabar Siapkan 32 Kamar untuk Caleg Depresi http://t.co/14YbBa2qsD","424137963371384832","","","in","","0","8","44","https://x.com/undefined/status/424137963371384832","55507370",
"423962950698041345","Thu Jan 16 23:40:18 +0000 2014","3","Seseorang yang mengonsumsi diet soda lebih mudah mengalami depresi. [American Academy of Neurology] #Psikologi","423962950698041345","","","in","","0","0","18","https://x.com/undefined/status/423962950698041345","583719445",
"423961531219329024","Thu Jan 16 23:34:40 +0000 2014","3","Durian mengandung banyak asam amino triptofan yang berguna untuk mengurangi rasa gelisah depresi dan mengobati insomnia","423961531219329024","","","in","","0","2","80","https://x.com/undefined/status/423961531219329024","600155513",
"423919085987307520","Thu Jan 16 20:46:00 +0000 2014","13","Short-term Insomnia yaitu insomnia yang berlangsung satu hingga tiga minggu disebabkan oleh permasalahan depresi atau stres. #Psikologi","423919085987307520","","","in","","0","3","211","https://x.com/undefined/status/423919085987307520","614166112",
"423854786107031552","Thu Jan 16 16:30:30 +0000 2014","1","Hasil penelitian ini diharapkan akan bisa membantu terapi orang yang mengalami depresi atau masalah tertentu. http://t.co/GRR1sUpYj6","423854786107031552","","","in","","0","0","1","https://x.com/undefined/status/423854786107031552","36904795",
"423846646393233408","Thu Jan 16 15:58:09 +0000 2014","1","Perempuan Usia 20 Tahun Rentan Alami Depresi http://t.co/Kdo00pPpqr","423846646393233408","","","in","","0","2","12","https://x.com/undefined/status/423846646393233408","47596019",
"423831426438410240","Thu Jan 16 14:57:41 +0000 2014","2","Remaja Puteri Lebih Rentan Depresi dan Cemas http://t.co/TuUw7scFpK","423831426438410240","","","in","","0","1","8","https://x.com/undefined/status/423831426438410240","22126902",
"423827939101130752","Thu Jan 16 14:43:49 +0000 2014","0","Kalau Bunda Putri? RT @tribunnews: Tribun Jakarta Remaja Puteri Lebih Rentan Depresi dan Cemas: http://t.co/MfTNPWvqvy","423827939101130752","","","in","","0","0","1","https://x.com/undefined/status/423827939101130752","101156777",
"423826772061192194","Thu Jan 16 14:39:11 +0000 2014","0","Tribun Jakarta Remaja Puteri Lebih Rentan Depresi dan Cemas: Remaja puteri tampaknya d... http://t.co/4QyMbVuFPY http://t.co/GxdpCGgad9","423826772061192194","","","in","","0","0","7","https://x.com/undefined/status/423826772061192194","124171593",
"423780639695831041","Thu Jan 16 11:35:52 +0000 2014","6","Remaja Lelaki yang Tidak Puas akan Fisiknya Cenderung Alami Depresi http://t.co/XT3s16Utu3 via @detikhealth","423780639695831041","","","in","","0","8","46","https://x.com/undefined/status/423780639695831041","69183155",
"423739304922198016","Thu Jan 16 08:51:37 +0000 2014","1","Remaja Lelaki yang Tidak Puas akan Fisiknya Cenderung Alami Depresi http://t.co/1UxZrrJSbb","423739304922198016","","","in","","0","0","12","https://x.com/undefined/status/423739304922198016","104446991",
"423730345591046145","Thu Jan 16 08:16:01 +0000 2014","0","Studi: Terlalu Lama Memakai Komputer Bisa Bikin Depresi http://t.co/n0wLJrI5wY","423730345591046145","","","in","","0","0","0","https://x.com/undefined/status/423730345591046145","276382129",
"423688765241303040","Thu Jan 16 05:30:48 +0000 2014","10","Short-term Insomnia yaitu insomnia yang berlangsung satu hingga tiga minggu disebabkan oleh permasalahan depresi atau stres. #Psikologi","423688765241303040","","","in","","0","0","58","https://x.com/undefined/status/423688765241303040","583719445",
"423665644685361152","Thu Jan 16 03:58:55 +0000 2014","0","Bagi Pasangan Ini Minum Urine Bisa Usir Depresi dan Bikin Semangat http://t.co/2nCZZ9oEtX","423665644685361152","","","in","","0","0","3","https://x.com/undefined/status/423665644685361152","104446991",
"423626777630474241","Thu Jan 16 01:24:29 +0000 2014","2","Hasil penelitian ini diharapkan akan bisa membantu terapi orang yang mengalami depresi atau masalah tertentu. http://t.co/GRR1sUpYj6","423626777630474241","","","in","","0","0","2","https://x.com/undefined/status/423626777630474241","36904795",
"423531489423130626","Wed Jan 15 19:05:50 +0000 2014","0","Terapi Shock untuk Depresi Ini Diklaim Bisa Hapus Kenangan Buruk http://t.co/UFiP7Gxegz","423531489423130626","","","in","","0","0","3","https://x.com/undefined/status/423531489423130626","259153904",
"423476185155125248","Wed Jan 15 15:26:05 +0000 2014","0","ada lagi judul berita.. RS jiwa dan caleg depresi bahwa RS jiwa menyiapkan banyak kamar untuk caleg yg depresi jika tidak terpilih..","423476185155125248","","","in","","0","0","0","https://x.com/undefined/status/423476185155125248","183585238",
"423466233884057600","Wed Jan 15 14:46:32 +0000 2014","1","Saat bingung atau depresi sebaiknya makan ikan atau makanan yang mengandung omega 3. Sehingga depresi dapat menghilang.","423466233884057600","","","in","","0","1","2","https://x.com/undefined/status/423466233884057600","105153235",
"423462424826900480","Wed Jan 15 14:31:24 +0000 2014","2","Mengkonsumsi ikan minimal 2 kali seminggu mengalami penurunan resiko depresi sekitar 50% karena 60% massa padat otak terdiri atas lemak.","423462424826900480","","","in","","0","0","0","https://x.com/undefined/status/423462424826900480","105153235",
"423458622958759936","Wed Jan 15 14:16:17 +0000 2014","2","Makanan yang mengandung asam lemak omega 3 seperti kacang-kacangan ikan salmon sangat bermanfaat menurunkan depresi.","423458622958759936","","","in","","0","0","2","https://x.com/undefined/status/423458622958759936","105153235",
"423454805567500289","Wed Jan 15 14:01:07 +0000 2014","0","Agar proses pencernaan berjalan baik sisihkan waktu setidaknya 7-10 menit untuk makan dalam suasana rileks dan tidak depresi.","423454805567500289","","","in","","0","0","2","https://x.com/undefined/status/423454805567500289","105153235",
"423366628684746752","Wed Jan 15 08:10:44 +0000 2014","0","#FaktaMantan orang yang mengekspresikan kekesalannya tentang mantan akan kecil kemungkinan untuk depresi dan lebih mudah move on","423366628684746752","","","in","","0","0","17","https://x.com/undefined/status/423366628684746752","1967021779",
"423311107789709312","Wed Jan 15 04:30:07 +0000 2014","0","Insomnia meningkatkan risiko seseorang mengalami depresi sebanyak 10 kali lipat.#kitaperlutahu","423311107789709312","","","in","","0","2","1","https://x.com/undefined/status/423311107789709312","288692148",
"423297162034675712","Wed Jan 15 03:34:42 +0000 2014","0","Menurut penelitian mereka yg mengalami depresi menjadi lebih baik ketika mengonsumsi pisang","423297162034675712","","","in","","0","0","26","https://x.com/undefined/status/423297162034675712","600155513",
"423130201955246080","Tue Jan 14 16:31:16 +0000 2014","18","Bernyanyi ketika kita berada di kamar mandi ternyata efektif untuk mengurangi stres dan depresi. #Psikologi","423130201955246080","","","in","","0","13","486","https://x.com/undefined/status/423130201955246080","614166112",
"423079141110333441","Tue Jan 14 13:08:22 +0000 2014","1","Christine Kuo Cuti Akting karena Depresi http://t.co/SiXNlx9vWr","423079141110333441","","","in","","0","0","0","https://x.com/undefined/status/423079141110333441","22126902",
"423046281007607808","Tue Jan 14 10:57:47 +0000 2014","2","TERPOPULER SHOWBIZ - Inikah Penyebab Novi Amelia Depresi? http://t.co/CtUCENKyxS","423046281007607808","","","in","","0","0","7","https://x.com/undefined/status/423046281007607808","41730943",
"422975276759658496","Tue Jan 14 06:15:39 +0000 2014","18","Orang yang tidak puas dengan hubungan mereka lebih depresi daripada orang lajang yang merasa kesepian. #Psikologi","422975276759658496","","","in","","0","10","250","https://x.com/undefined/status/422975276759658496","614166112",
"422974467942268929","Tue Jan 14 06:12:26 +0000 2014","2","Hasil penelitian ini diharapkan akan bisa membantu terapi orang yang mengalami depresi atau masalah tertentu. http://t.co/GRR1sUpYj6","422974467942268929","","","in","","0","0","0","https://x.com/undefined/status/422974467942268929","36904795",
"422973495186702336","Tue Jan 14 06:08:34 +0000 2014","2","#BangiiSays Penelitian telah membuktikan bahwa ketika u berbelanja di saat lapar depresi sedih dan lelah maka u akan (1/3)","422973495186702336","","","in","","0","1","2","https://x.com/undefined/status/422973495186702336","212543328",
"422687760126717952","Mon Jan 13 11:13:09 +0000 2014","4","Studi: Terlalu Lama Memakai Komputer Bisa Bikin Depresi http://t.co/YMKOdUcTEI via @detikhealth","422687760126717952","","","in","","0","14","103","https://x.com/undefined/status/422687760126717952","69183155",
"422673555013107712","Mon Jan 13 10:16:43 +0000 2014","4","Jgn pernah buat keputusan penting disaat anda merasa takut depresi tertekan letih atau terlalu gembira","422673555013107712","","","in","","0","0","26","https://x.com/undefined/status/422673555013107712","73843008",
"422634067348049920","Mon Jan 13 07:39:48 +0000 2014","1","Studi: Terlalu Lama Memakai Komputer Bisa Bikin Depresi http://t.co/VsWBLOmdpL","422634067348049920","","","in","","0","1","23","https://x.com/undefined/status/422634067348049920","104446991",
"422593661025517568","Mon Jan 13 04:59:14 +0000 2014","6","lihat di tv di surabaya ada rumah sakit khusus untuk caleg yang depresi karena gagal ...:)","422593661025517568","","","in","","0","20","60","https://x.com/undefined/status/422593661025517568","81049395",
"422535065831084034","Mon Jan 13 01:06:24 +0000 2014","0","Ini Kata Lady Gaga Tentang Depresi http://t.co/OPF11KqSE2","422535065831084034","","","in","","0","0","12","https://x.com/undefined/status/422535065831084034","32358893",
"422528578970853377","Mon Jan 13 00:40:38 +0000 2014","4","Menurut penelitian PR terlalu banyak sebenarnya dapat menyebabkan siswa menjadi stres depresi &amp; mendapat nilai lebih rendah.","422528578970853377","","","in","","0","2","75","https://x.com/undefined/status/422528578970853377","466274115",
"422515980888444928","Sun Jan 12 23:50:34 +0000 2014","17","Humor dapat menjadi obat mujarab untuk menghilangkan stres depresi suasana hati yang buruk dan meningkatkan sistem kekebalan tubuh.","422515980888444928","","","in","","0","4","444","https://x.com/undefined/status/422515980888444928","614166112",
"422510500618854400","Sun Jan 12 23:28:47 +0000 2014","20","Mengonsumsi tomat beberapa kali dalam satu minggu terbukti dapat mengurangi risiko depresi. [China's Tianjin Medical University] #Twitkes","422510500618854400","","","in","","0","4","198","https://x.com/undefined/status/422510500618854400","342430660",
"422488498659414016","Sun Jan 12 22:01:22 +0000 2014","32","Dysphoria adalah kondisi psikis yang kacau yang disebabkan karena overthinking depresi dan insomnia. #Psikologi","422488498659414016","","","in","","0","2","290","https://x.com/undefined/status/422488498659414016","614166112",
"422407692226146304","Sun Jan 12 16:40:16 +0000 2014","4","Sebuah studi menunjukkan bahwa pasangan yg menikah memiliki risiko lebih kecil terkena kanker penyakit jantung depresi &amp; stres. #Psikologi","422407692226146304","","","in","","0","1","39","https://x.com/undefined/status/422407692226146304","583719445",
"422373351286267905","Sun Jan 12 14:23:48 +0000 2014","1","Ini Kata Lady Gaga Tentang Depresi http://t.co/OPF11KqSE2","422373351286267905","","","in","","0","0","8","https://x.com/undefined/status/422373351286267905","32358893",
"422331331142373376","Sun Jan 12 11:36:50 +0000 2014","3","Sehari tanpa matahari memang membikin sedikit depresi","422331331142373376","","","in","","0","2","13","https://x.com/undefined/status/422331331142373376","252024332",
"422320648975708160","Sun Jan 12 10:54:23 +0000 2014","7","Inilah 5 variasi tipe kebosanan. Dari yang menyenangkan sampai yang mengacu kepada depresi. Ketahui lebih jauh via http://t.co/PPylhTs15p","422320648975708160","","","in","","0","0","11","https://x.com/undefined/status/422320648975708160","36904795",
"422318384219693057","Sun Jan 12 10:45:23 +0000 2014","30","Bipolar : Suasana hati penderitanya yg dapat berganti secara tiba-tiba antara kebahagiaan (mania) dan kesedihan (depresi) yang ekstrim. #PID","422318384219693057","","","in","","0","3","303","https://x.com/undefined/status/422318384219693057","614166112",
"422297275088379904","Sun Jan 12 09:21:30 +0000 2014","7","Wanita yang Depresi Bisa Bergairah Lagi di Ranjang dengan Cara Ini http://t.co/FdASMjyR62 via @detikhealth","422297275088379904","","","in","","0","4","35","https://x.com/undefined/status/422297275088379904","69183155",
"422296178848309250","Sun Jan 12 09:17:09 +0000 2014","3","Wanita yang Depresi Bisa Bergairah Lagi di Ranjang dengan Cara Ini http://t.co/kEEwG2LdRk","422296178848309250","","","in","","0","1","9","https://x.com/undefined/status/422296178848309250","104446991",
"422283083027849216","Sun Jan 12 08:25:07 +0000 2014","19","Humor dapat menjadi obat mujarab untuk menghilangkan stres depresi suasana hati yang buruk dan meningkatkan sistem kekebalan tubuh.","422283083027849216","","","in","","0","4","443","https://x.com/undefined/status/422283083027849216","614166112",
"422280761186607104","Sun Jan 12 08:15:53 +0000 2014","1","Hati-hati Emosi Bisa Menyebabkan Depresi http://t.co/bivvsymQ9y","422280761186607104","","","in","","0","0","0","https://x.com/undefined/status/422280761186607104","276382129",
"422241626782588928","Sun Jan 12 05:40:23 +0000 2014","0","Depresi si mbah gantung diri http://t.co/d0vKn21aVN","422241626782588928","","","in","","0","0","0","https://x.com/undefined/status/422241626782588928","262026799",
"422211989398499328","Sun Jan 12 03:42:37 +0000 2014","17","Manfaat Kesehatan Lada Hitam: Cegah Jerawat hingga Kurangi Depresi http://t.co/PBFxaODalF via @detikhealth","422211989398499328","","","in","","0","4","108","https://x.com/undefined/status/422211989398499328","69183155",
"422210623934455808","Sun Jan 12 03:37:11 +0000 2014","5","Manfaat Kesehatan Lada Hitam: Cegah Jerawat hingga Kurangi Depresi http://t.co/yMlxKSsibA","422210623934455808","","","in","","0","2","18","https://x.com/undefined/status/422210623934455808","104446991",
"422178874831937536","Sun Jan 12 01:31:02 +0000 2014","6","Kecanduan internet dapat menimbulkan depresi karena jarang berkomunikasi dan bertatap muka ketika berbicara dengan orang lain. #Psikologi","422178874831937536","","","in","","0","2","96","https://x.com/undefined/status/422178874831937536","583719445",
"422170672568098817","Sun Jan 12 00:58:26 +0000 2014","11","Naha sih loba jelema ketika sedih depresi patah hati galau teu bahagia hayang die wae cuma bisa bilang aing teu nanaon da -____-","422170672568098817","","","in","","0","0","170","https://x.com/undefined/status/422170672568098817","548129707",
"422061350467039232","Sat Jan 11 17:44:02 +0000 2014","1","Saran saya pak sby jangan gegabah dan panas mendengar ucapan anas sabar pak istifar jng ikut stress dan depresi ..bp adalah kepala negara!!","422061350467039232","","","in","","0","0","0","https://x.com/undefined/status/422061350467039232","135421381",
"421977196228792320","Sat Jan 11 12:09:38 +0000 2014","0","Durian mengandung banyak asam amino triptofan yang berguna untuk mengurangi rasa gelisah depresi dan mengobati insomnia.","421977196228792320","","","in","","0","0","0","https://x.com/undefined/status/421977196228792320","221879267",
